lat,long,country_code,country_name,nearest_place,admin1
21.2816293,-157.7047128,US,United States,Waimanalo Beach,Hawaii
21.295444375,-157.842810253,US,United States,Honolulu,Hawaii
21.357171702,-158.091694807,US,United States,Makakilo,Hawaii
21.295286632,-157.841918677,US,United States,Honolulu,Hawaii
61.527175257,-149.569219211,US,United States,Knik-Fairview,Alaska
61.162386112,-149.869087947,US,United States,Anchorage,Alaska
60.485523321,-151.066450687,US,United States,Soldotna,Alaska
21.296353474,-157.840179152,US,United States,Honolulu,Hawaii
21.295339623,-157.841609418,US,United States,Honolulu,Hawaii
64.857452225,-147.69186846,US,United States,Fairbanks,Alaska
21.450556628,-158.005473711,US,United States,Mililani Town,Hawaii
6.146337145,-75.612772375,CO,Colombia,Sabaneta,Antioquia
21.34211368,-158.0749532,US,United States,Makakilo City,Hawaii
21.32330125,-158.013773387,US,United States,'Ewa Beach,Hawaii
21.419143969,-158.171170516,US,United States,Ma'ili,Hawaii
20.8712156,-156.4764241,US,United States,Kahului,Hawaii
21.3427485,-158.0747,US,United States,Makakilo City,Hawaii
21.3428067,-158.0754878,US,United States,Makakilo City,Hawaii
60.667900589,-151.312066122,US,United States,Nikiski,Alaska
61.108929019,-149.888110252,US,United States,Anchorage,Alaska
20.887446737,-156.448365486,US,United States,Kahului,Hawaii
61.579169844,-149.286722544,US,United States,Lakes,Alaska
21.366053391,-157.901440373,US,United States,Halawa Heights,Hawaii
21.342268254,-158.07497438,US,United States,Makakilo City,Hawaii
21.286071718,-157.835196869,US,United States,Honolulu,Hawaii
61.309841343,-149.533951404,US,United States,Eagle River,Alaska
21.295444528,-157.84285331,US,United States,Honolulu,Hawaii
21.53547876,-158.016084996,US,United States,Whitmore Village,Hawaii
21.396494124,-157.976944002,US,United States,"Pearl City, Manana",Hawaii
23.140732513,113.591508149,CN,China,Xintang,Guangdong
21.347717302,-157.717877408,US,United States,Waimanalo,Hawaii
21.295331667,-157.841456667,US,United States,Honolulu,Hawaii
21.389241169,-158.001764861,US,United States,Waipahu,Hawaii
21.414035973,-157.998906802,US,United States,Waipio,Hawaii
21.3229564,-158.0057318,US,United States,'Ewa Beach,Hawaii
19.343682321,-70.48279677,DO,Dominican Republic,Cayetano Germosen,Espaillat
21.392617237,-158.029132076,US,United States,Royal Kunia,Hawaii
21.442395359,-158.009494263,US,United States,Mililani Town,Hawaii
60.564513243,-151.225453789,US,United States,Kenai,Alaska
19.6998832,-155.0628265,US,United States,Hilo,Hawaii
21.337518219,-158.05505808,US,United States,'Ewa Villages,Hawaii
21.274163872,-157.822337637,US,United States,Honolulu,Hawaii
21.3678978,-157.9024488,US,United States,Halawa Heights,Hawaii
21.295412427,-157.842906358,US,United States,Honolulu,Hawaii
21.326308689,-157.88206067,US,United States,Honolulu,Hawaii
21.342293164,-158.074088189,US,United States,Makakilo City,Hawaii
61.569063565,-149.363678517,US,United States,Lakes,Alaska
61.190957313,-149.878484312,US,United States,Anchorage,Alaska
21.313130715,-157.859724763,US,United States,Honolulu,Hawaii
21.342587845,-158.074414682,US,United States,Makakilo City,Hawaii
19.699730399,-155.062373767,US,United States,Hilo,Hawaii
61.12936506,-149.946632858,US,United States,Anchorage,Alaska
60.490338287,-150.937747506,US,United States,Soldotna,Alaska
61.575105,-149.77337,US,United States,Houston,Alaska
21.342276767,-158.074496634,US,United States,Makakilo City,Hawaii
21.3813765,-157.7333591,US,United States,Kailua,Hawaii
21.4784045,-158.0019068,US,United States,Waipi'o Acres,Hawaii
21.398691909,-157.975154341,US,United States,"Pearl City, Manana",Hawaii
21.314697783,-158.070124165,US,United States,Makakilo City,Hawaii
19.6461228,-155.9903445,US,United States,Kailua-Kona,Hawaii
21.397899835,-157.975099059,US,United States,"Pearl City, Manana",Hawaii
21.305106409,-157.84326859,US,United States,Honolulu,Hawaii
60.5070214,-151.0675003,US,United States,Soldotna,Alaska
19.659804249,-155.043864152,US,United States,Kea'au,Hawaii
64.860397282,-147.771502232,US,United States,College,Alaska
61.209755327,-149.777832653,US,United States,Anchorage,Alaska
18.371165895,-65.92522032,PR,Puerto Rico,Santa Barbara,Canovanas
21.283317084,-157.802868414,US,United States,Honolulu,Hawaii
20.961306964,-156.682572384,US,United States,Napili-Honokowai,Hawaii
20.870449862,-156.338692504,US,United States,Makawao,Hawaii
61.5970692,-149.2279601,US,United States,Gateway,Alaska
21.3427728,-158.0754791,US,United States,Makakilo City,Hawaii
21.398219116,-157.9749388,US,United States,"Pearl City, Manana",Hawaii
21.395634636,-157.974400381,US,United States,"Pearl City, Manana",Hawaii
64.857431287,-147.690835405,US,United States,Fairbanks,Alaska
21.34285815,-158.0754739,US,United States,Makakilo City,Hawaii
21.450437933,-158.005217578,US,United States,Mililani Town,Hawaii
64.8568444,-147.6907839,US,United States,Fairbanks,Alaska
19.5419927,-154.9762334,US,United States,Ainaloa,Hawaii
19.568559695,-99.194332562,MX,Mexico,Tlalnepantla,Mexico
21.397330553,-157.964486292,US,United States,"Pearl City, Manana",Hawaii
19.699807382,-155.062914726,US,United States,Hilo,Hawaii
61.624937327,-149.528802255,US,United States,Meadow Lakes,Alaska
19.7043117,-155.1147667,US,United States,Hilo,Hawaii
7.103659902,-73.116974551,CO,Colombia,Bucaramanga,Santander
21.3978116,-157.9748787,US,United States,"Pearl City, Manana",Hawaii
21.3878472,-157.9461886,US,United States,'Aiea,Hawaii
61.19252608,-149.881472149,US,United States,Anchorage,Alaska
64.856642353,-147.692205579,US,United States,Fairbanks,Alaska
21.4507312,-158.0059165,US,United States,Mililani Town,Hawaii
21.3340001,-158.0514858,US,United States,'Ewa Villages,Hawaii
61.3097237,-149.5351048,US,United States,Eagle River,Alaska
61.192375325,-149.881580912,US,United States,Anchorage,Alaska
12.937911363,77.696652346,IN,India,Bangalore,Karnataka
21.577814523,-158.126891318,US,United States,Waialua,Hawaii
21.2951741,-157.8427939,US,United States,Honolulu,Hawaii
21.3908445,-158.0342194,US,United States,Royal Kunia,Hawaii
21.295840588,-157.842952383,US,United States,Honolulu,Hawaii
61.2187315,-149.877136,US,United States,Anchorage,Alaska
19.725751757,-155.048709777,US,United States,Hilo,Hawaii
21.3966863,-157.9770408,US,United States,"Pearl City, Manana",Hawaii
21.450484633,-158.005952959,US,United States,Mililani Town,Hawaii
21.342147637,-158.074293333,US,United States,Makakilo City,Hawaii
21.408967039,-158.174895948,US,United States,Ma'ili,Hawaii
21.295672906,-157.843118052,US,United States,Honolulu,Hawaii
18.5935102,73.9438168,IN,India,Lohogaon,Maharashtra
21.282933985,-157.835815741,US,United States,Honolulu,Hawaii
18.5935259,73.943823,IN,India,Lohogaon,Maharashtra
19.645509417,-155.989845933,US,United States,Kailua-Kona,Hawaii
21.384674219,-157.941014401,US,United States,'Aiea,Hawaii
21.335133411,-158.06379167,US,United States,'Ewa Villages,Hawaii
21.316290596,-158.023291639,US,United States,'Ewa Beach,Hawaii
21.391010034,-158.034918116,US,United States,Village Park,Hawaii
21.294927223,-157.842170214,US,United States,Honolulu,Hawaii
21.3970839,-157.9771634,US,United States,"Pearl City, Manana",Hawaii
61.191957852,-149.881060969,US,United States,Anchorage,Alaska
61.612216255,-149.598194655,US,United States,Meadow Lakes,Alaska
19.6761935,-155.0796157,US,United States,Hilo,Hawaii
19.639440149,-155.990821656,US,United States,Kailua-Kona,Hawaii
21.384057697,-158.00119988,US,United States,Waipahu,Hawaii
21.574975393,-158.106649257,US,United States,Hale'iwa,Hawaii
21.2954035,-157.8429679,US,United States,Honolulu,Hawaii
21.3423091,-158.0746871,US,United States,Makakilo City,Hawaii
21.480269398,-158.026692691,US,United States,Waipi'o Acres,Hawaii
61.56833486,-149.364227573,US,United States,Lakes,Alaska
21.294909043,-157.8420185,US,United States,Honolulu,Hawaii
21.3176316,-158.0676113,US,United States,'Ewa Villages,Hawaii
19.582787033,-154.947920967,US,United States,Hawaiian Paradise Park,Hawaii
61.140041003,-149.867319832,US,United States,Anchorage,Alaska
19.639159507,-155.047916497,US,United States,Kea'au,Hawaii
60.4805274,-151.0960801,US,United States,Soldotna,Alaska
7.103670172,-73.117036383,CO,Colombia,Bucaramanga,Santander
61.332168226,-149.576274313,US,United States,Eagle River,Alaska
21.295688583,-157.842837,US,United States,Honolulu,Hawaii
21.294810517,-157.842510273,US,United States,Honolulu,Hawaii
21.393556118,-158.030083234,US,United States,Royal Kunia,Hawaii
21.5761078,-158.1589718,US,United States,Mokuleia,Hawaii
19.669106752,-155.979706657,US,United States,Kailua-Kona,Hawaii
21.292370238,-157.839636624,US,United States,Honolulu,Hawaii
20.888741306,-156.48417496,US,United States,Kahului,Hawaii
21.3329395,-158.0925907,US,United States,Makakilo City,Hawaii
21.390960158,-158.034533309,US,United States,Village Park,Hawaii
19.6852304,-155.1434539,US,United States,Hilo,Hawaii
20.876309265,-156.467871647,US,United States,Kahului,Hawaii
61.568531254,-149.364024789,US,United States,Lakes,Alaska
21.342178888,-158.074852924,US,United States,Makakilo City,Hawaii
21.398019777,-157.974909814,US,United States,"Pearl City, Manana",Hawaii
61.5686968,-149.3632943,US,United States,Lakes,Alaska
21.386846614,-158.145178168,US,United States,Nanakuli,Hawaii
21.3865137,-157.953551,US,United States,'Aiea,Hawaii
21.3485595,-158.038385933,US,United States,'Ewa Villages,Hawaii
21.342651596,-158.074092961,US,United States,Makakilo City,Hawaii
61.139824546,-149.868592376,US,United States,Anchorage,Alaska
60.5644652,-151.2258076,US,United States,Kenai,Alaska
21.3422501,-158.0749814,US,United States,Makakilo City,Hawaii
21.290575242,-157.841209502,US,United States,Honolulu,Hawaii
21.34240804,-158.07462581,US,United States,Makakilo City,Hawaii
21.4643204,-158.0220414,US,United States,Waipi'o Acres,Hawaii
61.569082857,-149.363542737,US,United States,Lakes,Alaska
21.36351698,-157.924411459,US,United States,Halawa,Hawaii
21.296382788,-157.84178593,US,United States,Honolulu,Hawaii
21.324101994,-158.008775318,US,United States,'Ewa Beach,Hawaii
21.328007364,-158.076087952,US,United States,Makakilo City,Hawaii
21.3909861,-158.034752,US,United States,Village Park,Hawaii
21.313093,-158.0111053,US,United States,'Ewa Beach,Hawaii
20.835425034,-156.341607949,US,United States,Pukalani,Hawaii
21.3549674,-158.023197,US,United States,'Ewa Gentry,Hawaii
21.295990146,-157.841885089,US,United States,Honolulu,Hawaii
61.641254471,-149.258633743,US,United States,Lakes,Alaska
61.187259026,-149.867285744,US,United States,Anchorage,Alaska
61.3095409,-149.5356136,US,United States,Eagle River,Alaska
20.694696119,-156.437150103,US,United States,Kihei,Hawaii
21.35505753,-157.924466035,US,United States,Halawa,Hawaii
21.365688207,-157.936008113,US,United States,'Aiea,Hawaii
21.450555938,-158.004963387,US,United States,Mililani Town,Hawaii
21.490983,-158.0760975,US,United States,Schofield Barracks,Hawaii
19.60145521,-70.984218128,DO,Dominican Republic,Esperanza,Valverde
19.607800021,-155.969027039,US,United States,Holualoa,Hawaii
61.133459813,-149.851742366,US,United States,Anchorage,Alaska
24.327656643,-110.347298187,MX,Mexico,La Paz,Baja California Sur
61.220239201,-149.879853198,US,United States,Anchorage,Alaska
61.159154477,-149.941446221,US,United States,Anchorage,Alaska
22.038987829,-159.33620084,US,United States,Wailua,Hawaii
64.854334935,-147.677766424,US,United States,Fairbanks,Alaska
21.3970887,-157.9773518,US,United States,"Pearl City, Manana",Hawaii
12.9365323,77.7005578,IN,India,Bangalore,Karnataka
61.17309214,-149.833857085,US,United States,Anchorage,Alaska
20.882948977,-156.484321959,US,United States,Kahului,Hawaii
60.5636646,-151.2261516,US,United States,Kenai,Alaska
21.503354545,-158.022983586,US,United States,Wahiawa,Hawaii
61.306742691,-149.540785101,US,United States,Eagle River,Alaska
19.7001391,-155.0621357,US,United States,Hilo,Hawaii
19.645894419,-155.990289403,US,United States,Kailua-Kona,Hawaii
21.29491432,-157.842538229,US,United States,Honolulu,Hawaii
61.60712424,-149.40798721,US,United States,Tanaina,Alaska
61.220947589,-149.846096768,US,United States,Anchorage,Alaska
21.451592653,-158.009363338,US,United States,Mililani Town,Hawaii
61.140315105,-149.86819169,US,United States,Anchorage,Alaska
21.283737418,-157.709726305,US,United States,Waimanalo Beach,Hawaii
21.345930243,-158.027239767,US,United States,'Ewa Gentry,Hawaii
61.21104871,-149.743135346,US,United States,Elmendorf Air Force Base,Alaska
21.699205412,-157.993448755,US,United States,Kahuku,Hawaii
61.227806084,-149.794299536,US,United States,Anchorage,Alaska
21.47839432,-158.00192328,US,United States,Waipi'o Acres,Hawaii
20.878273536,-156.473746125,US,United States,Kahului,Hawaii
21.297001478,-157.856234716,US,United States,Honolulu,Hawaii
64.818627457,-147.743954295,US,United States,Fairbanks,Alaska
21.39002,-158.03372,US,United States,Royal Kunia,Hawaii
21.3989335,-157.97469416,US,United States,"Pearl City, Manana",Hawaii
61.568518983,-149.363534017,US,United States,Lakes,Alaska
19.56917258,-155.08076015,US,United States,Mountain View,Hawaii
21.32112705,-157.98548172,US,United States,Iroquois Point,Hawaii
61.140422015,-149.867960766,US,United States,Anchorage,Alaska
61.192210672,-149.882268482,US,United States,Anchorage,Alaska
61.190675416,-149.939137909,US,United States,Anchorage,Alaska
61.1409334,-149.870743,US,United States,Anchorage,Alaska
21.330371881,-158.085894613,US,United States,Makakilo City,Hawaii
19.713557841,-156.013308999,US,United States,Kalaoa,Hawaii
19.699933359,-155.062876514,US,United States,Hilo,Hawaii
18.37958698,-65.889244061,PR,Puerto Rico,Canovanas,Canovanas
60.563295801,-151.225472419,US,United States,Kenai,Alaska
61.6485291,-149.88376135,US,United States,Houston,Alaska
19.670096221,-155.081903338,US,United States,Hilo,Hawaii
61.17568431,-149.88613724,US,United States,Anchorage,Alaska
61.5691465,-149.3635297,US,United States,Lakes,Alaska
21.3427278,-158.0757115,US,United States,Makakilo City,Hawaii
64.856999868,-147.690909714,US,United States,Fairbanks,Alaska
18.445521,-66.0599611,PR,Puerto Rico,San Juan,San Juan
21.3215429,-158.0141045,US,United States,'Ewa Beach,Hawaii
61.569089695,-149.363830632,US,United States,Lakes,Alaska
61.217498227,-149.837064547,US,United States,Anchorage,Alaska
61.224686548,-149.741424782,US,United States,Elmendorf Air Force Base,Alaska
21.290532,-157.7964902,US,United States,Honolulu,Hawaii
21.305996,-157.8348041,US,United States,Honolulu,Hawaii
61.140559539,-149.867892684,US,United States,Anchorage,Alaska
21.2949213,-157.8425055,US,United States,Honolulu,Hawaii
21.568805685,-158.109403015,US,United States,Hale'iwa,Hawaii
21.346258577,-157.916094606,US,United States,Halawa Heights,Hawaii
61.309560226,-149.535611861,US,United States,Eagle River,Alaska
61.22992516,-149.80595406,US,United States,Anchorage,Alaska
61.2096684,-149.8159319,US,United States,Anchorage,Alaska
64.821992604,-147.717003378,US,United States,Fairbanks,Alaska
61.450296843,-149.806039968,US,United States,Big Lake,Alaska
21.468152206,-158.001454556,US,United States,Waipi'o Acres,Hawaii
61.140468701,-149.868628282,US,United States,Anchorage,Alaska
21.450499256,-158.006205923,US,United States,Mililani Town,Hawaii
51.458848002,-0.2450946077,GB,United Kingdom,Wandsworth,England
21.457439148,-158.200693053,US,United States,Makaha,Hawaii
21.464623212,-158.021768625,US,United States,Waipi'o Acres,Hawaii
60.564518377,-151.225475418,US,United States,Kenai,Alaska
21.29493045,-157.842033711,US,United States,Honolulu,Hawaii
21.397577134,-157.973741005,US,United States,"Pearl City, Manana",Hawaii
21.450232507,-157.990600789,US,United States,Mililani Town,Hawaii
21.366940913,-157.903023838,US,United States,Halawa Heights,Hawaii
21.27405632,-157.79198205,US,United States,Honolulu,Hawaii
21.27746583,-157.756905115,US,United States,Waimanalo,Hawaii
21.390806357,-158.034202179,US,United States,Royal Kunia,Hawaii
21.297032037,-157.823407804,US,United States,Honolulu,Hawaii
21.504712912,-157.998172924,US,United States,Wahiawa,Hawaii
21.271449967,-157.820874394,US,United States,Honolulu,Hawaii
21.342848598,-158.075885505,US,United States,Makakilo City,Hawaii
61.133216779,-149.854564666,US,United States,Anchorage,Alaska
20.878382082,-156.456800655,US,United States,Kahului,Hawaii
21.390865887,-157.966597315,US,United States,"Pearl City, Manana",Hawaii
21.472701781,-158.016107891,US,United States,Waipi'o Acres,Hawaii
21.27715157,-157.81389925,US,United States,Honolulu,Hawaii
61.211081877,-149.742149758,US,United States,Elmendorf Air Force Base,Alaska
61.199442511,-149.89487654,US,United States,Anchorage,Alaska
21.34303289,-158.08080388,US,United States,Makakilo City,Hawaii
20.659163869,-87.040916644,MX,Mexico,Playa del Carmen,Quintana Roo
61.568910895,-149.363741478,US,United States,Lakes,Alaska
20.950213058,-156.687382805,US,United States,Kaanapali Landing,Hawaii
21.396687579,-157.977340496,US,United States,"Pearl City, Manana",Hawaii
21.39662339,-157.97718384,US,United States,"Pearl City, Manana",Hawaii
21.393092917,-157.996284109,US,United States,Waipahu,Hawaii
21.400338029,-157.982941899,US,United States,"Pearl City, Manana",Hawaii
19.518655954,-155.921168681,US,United States,Kealakekua,Hawaii
21.326021028,-158.055871601,US,United States,'Ewa Villages,Hawaii
21.37666859,-157.93347254,US,United States,'Aiea,Hawaii
21.34543426,-157.722117155,US,United States,Waimanalo,Hawaii
21.29652585,-157.84232405,US,United States,Honolulu,Hawaii
21.296294982,-157.841787175,US,United States,Honolulu,Hawaii
21.382154636,-158.01370279,US,United States,Waipahu,Hawaii
21.395200516,-158.155170196,US,United States,Nanakuli,Hawaii
19.700364434,-155.071172818,US,United States,Hilo,Hawaii
21.397912674,-157.975017744,US,United States,"Pearl City, Manana",Hawaii
21.342703253,-158.074837791,US,United States,Makakilo City,Hawaii
19.53346456,-154.98538376,US,United States,Ainaloa,Hawaii
19.700107221,-155.062907757,US,United States,Hilo,Hawaii
21.327481201,-158.087735152,US,United States,Makakilo City,Hawaii
19.645004272,-155.989652798,US,United States,Kailua-Kona,Hawaii
19.690196407,-156.011465211,US,United States,Kalaoa,Hawaii
21.295761837,-157.842976952,US,United States,Honolulu,Hawaii
36.9215095,14.7265761,IT,Italy,Ragusa,Sicily
61.144066801,-149.87183195,US,United States,Anchorage,Alaska
21.3449109,-158.0877497,US,United States,Makakilo City,Hawaii
61.210957858,-149.743873077,US,United States,Elmendorf Air Force Base,Alaska
64.856992911,-147.691017289,US,United States,Fairbanks,Alaska
21.457597389,-157.843374027,US,United States,Kahalu'u,Hawaii
61.211366904,-149.874920223,US,United States,Anchorage,Alaska
21.294101029,-157.842195873,US,United States,Honolulu,Hawaii
21.295438506,-157.842900403,US,United States,Honolulu,Hawaii
20.905933342,-156.482556105,US,United States,Kahului,Hawaii
21.3502011,-158.0373004,US,United States,'Ewa Villages,Hawaii
21.370896028,-158.088263504,US,United States,Makakilo,Hawaii
61.191943159,-149.88131073,US,United States,Anchorage,Alaska
61.309605,-149.5356855,US,United States,Eagle River,Alaska
21.260115043,-157.795216438,US,United States,Honolulu,Hawaii
20.017615114,-155.672445745,US,United States,Waimea,Hawaii
21.3063222,-157.8343311,US,United States,Honolulu,Hawaii
6.146477266,-75.612715956,CO,Colombia,Sabaneta,Antioquia
20.87896579,-156.455180186,US,United States,Kahului,Hawaii
61.149078136,-149.915876528,US,United States,Anchorage,Alaska
61.219273281,-149.745756267,US,United States,Elmendorf Air Force Base,Alaska
21.398209301,-158.001302232,US,United States,Waipahu,Hawaii
19.718041165,-155.992475099,US,United States,Kalaoa,Hawaii
61.147897733,-149.821769433,US,United States,Anchorage,Alaska
21.3966357,-157.9764788,US,United States,"Pearl City, Manana",Hawaii
61.569029993,-149.364542034,US,United States,Lakes,Alaska
61.338437721,-149.579590119,US,United States,Eagle River,Alaska
21.346222121,-158.081989275,US,United States,Makakilo City,Hawaii
61.568072165,-149.363664827,US,United States,Lakes,Alaska
19.462636479,-154.931021668,US,United States,Leilani Estates,Hawaii
21.39760738,-157.975101916,US,United States,"Pearl City, Manana",Hawaii
61.2226311,-149.7189193,US,United States,Elmendorf Air Force Base,Alaska
19.626697052,-155.9858642,US,United States,Kailua-Kona,Hawaii
21.2911276,-157.8314293,US,United States,Honolulu,Hawaii
60.497886367,-151.162191389,US,United States,Ridgeway,Alaska
19.723542942,-155.090241606,US,United States,Hilo,Hawaii
19.852700912,-155.094314908,US,United States,Pepeekeo,Hawaii
61.1876272,-149.9887183,US,United States,Anchorage,Alaska
21.2869978,-157.765680291,US,United States,Waimanalo,Hawaii
61.620659949,-149.306068635,US,United States,Lakes,Alaska
61.139804064,-149.868675481,US,United States,Anchorage,Alaska
21.405568214,-157.996271086,US,United States,Waipio,Hawaii
21.346112922,-157.94543854,US,United States,Hickam Field,Hawaii
21.275420433,-157.812470747,US,United States,Honolulu,Hawaii
61.18941757,-149.943751866,US,United States,Anchorage,Alaska
64.85454789,-147.69288657,US,United States,Fairbanks,Alaska
21.309681,-157.8534319,US,United States,Honolulu,Hawaii
21.304689477,-157.843926842,US,United States,Honolulu,Hawaii
21.3992815,-157.9938361,US,United States,"Pearl City, Manana",Hawaii
61.5783401,-149.4643473,US,United States,Wasilla,Alaska
61.192683964,-149.881134003,US,United States,Anchorage,Alaska
20.90007019,-156.488986425,US,United States,Kahului,Hawaii
21.346786479,-157.862138042,US,United States,Honolulu,Hawaii
21.575505796,-158.107064099,US,United States,Hale'iwa,Hawaii
21.3424721,-158.0745726,US,United States,Makakilo City,Hawaii
61.188030511,-149.899954902,US,United States,Anchorage,Alaska
60.5637421,-151.2272248,US,United States,Kenai,Alaska
21.3422278,-158.074566134,US,United States,Makakilo City,Hawaii
64.862500829,-147.717420468,US,United States,Fairbanks,Alaska
19.6056763,-154.9765925,US,United States,Hawaiian Paradise Park,Hawaii
21.311555561,-157.86138329,US,United States,Honolulu,Hawaii
64.842835447,-147.591442805,US,United States,Badger,Alaska
21.353722952,-158.087714954,US,United States,Makakilo,Hawaii
19.725562322,-155.981601248,US,United States,Kalaoa,Hawaii
21.396442925,-157.976959013,US,United States,"Pearl City, Manana",Hawaii
21.342717173,-158.075596847,US,United States,Makakilo City,Hawaii
21.295419797,-157.84300693,US,United States,Honolulu,Hawaii
61.168774703,-149.876779255,US,United States,Anchorage,Alaska
21.329543333,-157.901091667,US,United States,Honolulu,Hawaii
19.644309555,-155.989329476,US,United States,Kailua-Kona,Hawaii
61.308419298,-149.514524656,US,United States,Eagle River,Alaska
61.168910074,-149.844709678,US,United States,Anchorage,Alaska
21.484229088,-158.065190114,US,United States,Schofield Barracks,Hawaii
19.534067292,-154.997441498,US,United States,Ainaloa,Hawaii
61.1135583,-149.9225731,US,United States,Anchorage,Alaska
21.294170826,-157.842298795,US,United States,Honolulu,Hawaii
21.290389363,-157.826219503,US,United States,Honolulu,Hawaii
18.249783887,-70.331174342,DO,Dominican Republic,Bani,Peravia
21.571918459,-158.126603513,US,United States,Waialua,Hawaii
19.723707293,-155.086689544,US,United States,Hilo,Hawaii
21.4503836,-158.0060336,US,United States,Mililani Town,Hawaii
61.196389158,-149.902435495,US,United States,Anchorage,Alaska
61.211698141,-149.742559292,US,United States,Elmendorf Air Force Base,Alaska
61.208654442,-149.857425937,US,United States,Anchorage,Alaska
61.171037,-149.8392711,US,United States,Anchorage,Alaska
61.19126327,-149.880533735,US,United States,Anchorage,Alaska
61.191808561,-149.880701293,US,United States,Anchorage,Alaska
7.057862067,-73.08037673,CO,Colombia,Floridablanca,Santander
61.211264154,-149.74409533,US,United States,Elmendorf Air Force Base,Alaska
20.878565583,-156.456129118,US,United States,Kahului,Hawaii
19.699541517,-155.063006606,US,United States,Hilo,Hawaii
61.1413748,-149.8691459,US,United States,Anchorage,Alaska
58.68144,-156.6686764,US,United States,Dillingham,Alaska
61.604001169,-149.440207665,US,United States,Wasilla,Alaska
18.44355628,-66.023018701,PR,Puerto Rico,San Juan,San Juan
21.3427041,-158.0756993,US,United States,Makakilo City,Hawaii
20.877035,-156.45481,US,United States,Kahului,Hawaii
21.281754279,-157.828106344,US,United States,Honolulu,Hawaii
21.389707678,-157.996554615,US,United States,Waipahu,Hawaii
20.878317897,-156.455520689,US,United States,Kahului,Hawaii
61.612961522,-149.309892853,US,United States,Lakes,Alaska
61.191151183,-149.880891868,US,United States,Anchorage,Alaska
21.295470022,-157.842699827,US,United States,Honolulu,Hawaii
61.157278404,-149.938574681,US,United States,Anchorage,Alaska
21.482059561,-158.003883771,US,United States,Waipi'o Acres,Hawaii
20.878581344,-156.456050135,US,United States,Kahului,Hawaii
61.166790709,-149.868605461,US,United States,Anchorage,Alaska
21.332179263,-158.014078034,US,United States,'Ewa Beach,Hawaii
61.14090615,-149.87065064,US,United States,Anchorage,Alaska
21.294912949,-157.842100728,US,United States,Honolulu,Hawaii
61.130425372,-149.913192553,US,United States,Anchorage,Alaska
21.321586,-158.0058577,US,United States,'Ewa Beach,Hawaii
21.39767521,-157.975043316,US,United States,"Pearl City, Manana",Hawaii
21.288166771,-157.827546015,US,United States,Honolulu,Hawaii
60.564386781,-151.225586533,US,United States,Kenai,Alaska
20.8885561,-156.5077846,US,United States,Wailuku,Hawaii
21.296172271,-157.811580746,US,United States,Honolulu,Hawaii
21.430474696,-157.952655519,US,United States,Waimalu,Hawaii
20.928025482,-156.31700248,US,United States,Haiku-Pauwela,Hawaii
20.914797368,-156.384566035,US,United States,Paia,Hawaii
19.699725445,-155.06273169,US,United States,Hilo,Hawaii
19.700434281,-155.062339682,US,United States,Hilo,Hawaii
21.296301499,-157.842353315,US,United States,Honolulu,Hawaii
21.353705069,-157.896487344,US,United States,Halawa Heights,Hawaii
21.342790343,-158.021575562,US,United States,'Ewa Gentry,Hawaii
66.89664307,-162.593022987,US,United States,Kotzebue,Alaska
61.568455,-149.362861667,US,United States,Lakes,Alaska
61.56950559,-149.363681018,US,United States,Lakes,Alaska
61.109513343,-149.840307691,US,United States,Anchorage,Alaska
64.822436703,-147.722176288,US,United States,Fairbanks,Alaska
20.901913643,-86.850266953,MX,Mexico,Alfredo V. Bonfil,Quintana Roo
61.1923463,-149.8808721,US,United States,Anchorage,Alaska
21.295465033,-157.842876518,US,United States,Honolulu,Hawaii
21.397575725,-157.975078244,US,United States,"Pearl City, Manana",Hawaii
61.140927736,-149.870761677,US,United States,Anchorage,Alaska
21.363564054,-157.913381875,US,United States,Halawa Heights,Hawaii
21.415484153,-158.002402263,US,United States,Waipio,Hawaii
21.397807224,-157.974538035,US,United States,"Pearl City, Manana",Hawaii
4.530436751,-75.644679905,CO,Colombia,Calarca,Quindio
19.620113506,-155.970643568,US,United States,Holualoa,Hawaii
21.450623616,-158.005698938,US,United States,Mililani Town,Hawaii
18.277430316,-66.138638434,PR,Puerto Rico,Aguas Buenas,Aguas Buenas
21.306732783,-157.82364305,US,United States,Honolulu,Hawaii
21.407392038,-158.168189993,US,United States,Ma'ili,Hawaii
61.133375938,-149.863276059,US,United States,Anchorage,Alaska
19.702231099,-155.131416617,US,United States,Hilo,Hawaii
18.3493979,-66.0823796,PR,Puerto Rico,Guaynabo,Guaynabo
21.280032758,-157.795084974,US,United States,Honolulu,Hawaii
21.29450688,-157.842302157,US,United States,Honolulu,Hawaii
20.801635746,-156.339904653,US,United States,Pukalani,Hawaii
21.342369153,-158.07465706,US,United States,Makakilo City,Hawaii
21.2903292,-157.7995888,US,United States,Honolulu,Hawaii
19.7008725,-155.1106057,US,United States,Hilo,Hawaii
21.295119882,-157.842248695,US,United States,Honolulu,Hawaii
21.398102976,-157.974162175,US,United States,"Pearl City, Manana",Hawaii
20.9219599,-156.2362681,US,United States,Haiku-Pauwela,Hawaii
21.391057625,-158.034610826,US,United States,Village Park,Hawaii
21.408620342,-158.177227123,US,United States,Ma'ili,Hawaii
21.4200073,-158.0002828,US,United States,Waipio,Hawaii
21.362530125,-157.911673303,US,United States,Halawa Heights,Hawaii
19.699679255,-155.062328752,US,United States,Hilo,Hawaii
